106
105
106
107
106
106
106
105
106
105
106
105
105
104
105
105
105
105
105
104
105
103
103
102
102
101
101
101
102
100
101
98
98
98
98
98
96
98
97
96
96
96
97
97
97
97
97
97
98
98
98
98
99
98
98
97
99
99
99
100
101
102
105
105
107
105
106
104
103
102
102
99
98
96
96
93
94
91
93
92
93
93
92
92
93
92
94
92
92
93
94
95
97
98
100
102
103
101
100
97
96
93
93
92
92
93
94
94
95
95
95
95
96
94
95
94
95
94
95
95
95
94
95
93
95
95
95
93
95
93
94
92
93
92
93
93
93
94
95
94
93
92
92
92
92
94
95
96
95
97
96
95
94
96
96
98
97
97
99
97
96
98
95
97
95
97
97
96
96
96
98
98
99
101
103
104
104
104
103
103
100
102
101
102
102
103
103
104
105
105
105
105
105
105
106
104
103
101
99
98
95
94
93
93
91
91
91
91
91
93
94
98
101
108
113
119
121
120
115
108
103
98
97
96
98
97
98
97
96
94
93
92
92
92
93
91
94
94
94
95
93
95
94
94
94
94
95
95
96
97
97
98
99
99
99
99
99
96
95
94
93
92
92
93
93
93
94
94
97
103
107
114
117
115
112
108
102
99
97
95
95
93
94
93
93
95
97
99
99
101
103
104
105
105
104
104
105
104
105
105
106
107
107
107
106
106
105
105
105
104
104
104
105
104
105
105
105
105
105
105
105
105
105
105
106
106
106
106
106
104
104
103
101
101
101
103
106
109
113
116
118
115
112
109
106
101
100
96
96
96
96
98
97
99
98
97
96
94
92
88
83
78
74
70
67
64
60
57
55
52
52
51
52
51
53
54
53
50
46
43
39
37
36
36
37
38
41
42
44
43
42
40
38
36
35
33
32
31
32
32
33
35
36
38
39
38
37
37
35
35
35
35
35
36
37
39
40
40
40
39
37
36
35
34
33
34
35
35
36
37
36
36
36
35
36
35
36
35
35
34
34
35
36
36
36
38
39
39
41
42
42
43
46
48
50
53
55
57
59
63
63
67
69
72
75
77
79
82
83
84
85
87
90
92
94
95
95
95
94
93
92
93
92
93
94
98
101
102
103
102
100
98
98
100
101
102
102
103
99
95
94
95
94
94
93
94
94
95
94
95
95
95
96
97
99
99
99
101
101
102
104
106
108
113
117
121
119
112
106
98
95
92
92
93
94
96
96
96
94
93
92
91
92
91
90
91
92
93
94
94
94
94
95
95
96
95
95
95
95
94
94
95
96
98
112
111
112
112
112
113
113
113
113
112
113
113
112
111
111
111
111
111
112
111
112
111
112
111
111
109
107
107
104
101
100
98
98
96
97
96
96
95
95
94
94
93
94
95
95
95
97
98
99
97
100
101
102
102
102
100
98
96
95
93
93
91
90
89
88
89
90
91
93
94
97
97
99
100
100
100
101
100
102
103
103
104
105
103
104
102
102
100
100
99
99
97
96
94
94
94
94
95
95
95
94
91
92
90
91
92
93
92
93
93
93
92
92
91
89
89
89
88
88
86
86
86
85
85
86
86
87
86
85
85
83
82
81
79
79
76
78
78
78
77
79
78
78
79
79
79
81
82
85
86
87
86
84
83
80
79
77
79
79
81
79
82
82
82
81
80
81
82
81
83
82
85
85
88
90
94
97
99
100
100
97
97
95
94
93
91
90
90
90
89
89
90
90
92
93
96
99
101
105
108
108
106
105
100
97
95
95
94
97
100
107
112
114
112
106
102
97
95
93
93
94
93
94
94
97
97
99
100
101
101
101
101
100
99
99
98
98
97
98
97
98
99
99
97
98
97
97
97
97
97
97
98
98
99
98
97
98
97
97
96
97
97
99
98
99
99
100
100
101
100
102
101
101
99
99
99
100
100
102
103
105
106
109
110
115
116
117
114
108
102
97
95
93
91
91
92
92
92
95
98
100
99
100
96
95
94
92
91
91
91
91
93
96
101
108
112
116
115
108
102
97
92
91
90
90
89
89
89
90
90
92
96
96
103
103
111
111
112
110
106
101
97
94
93
93
93
93
94
95
95
95
96
97
97
98
97
99
100
102
103
104
104
102
101
98
93
88
86
81
80
76
73
69
67
64
61
61
57
55
52
50
48
46
46
42
42
38
37
36
35
34
33
33
34
35
35
36
38
38
39
38
39
38
38
38
37
37
38
37
36
36
35
34
32
32
32
31
31
31
31
31
31
32
32
32
32
31
31
31
31
32
33
34
34
35
36
37
39
41
40
40
37
35
31
29
28
27
27
28
27
29
29
32
33
34
36
37
38
37
38
38
38
38
37
39
38
36
35
34
33
34
34
34
37
39
41
49
53
62
65
72
76
78
77
76
78
79
81
82
86
87
91
94
97
99
101
102
102
101
102
101
103
104
104
103
104
103
104
107
111
113
114
108
104
102
98
96
98
96
97
98
98
99
101
103
106
108
108
106
101
99
99
98
100
99
100
100
100
100
101
101
101
102
103
103
104
112
112
112
113
112
112
112
112
111
110
110
110
111
111
113
112
114
114
114
114
113
112
113
111
110
109
107
107
105
104
104
102
101
101
100
100
101
100
100
99
98
97
98
98
98
99
99
100
100
100
101
102
102
102
104
105
106
110
111
114
113
115
115
115
114
113
111
108
107
105
103
103
100
99
98
98
98
98
98
98
100
99
100
100
101
101
99
99
99
99
99
99
99
100
99
100
100
100
99
99
100
99
99
100
98
99
99
99
100
99
99
99
98
97
97
95
94
93
92
91
89
87
86
85
83
80
79
77
75
72
70
67
66
64
63
62
61
58
56
54
51
50
50
48
47
46
47
46
45
43
43
41
39
37
36
35
33
34
32
35
36
39
40
46
46
44
43
39
36
33
31
30
30
31
34
37
39
41
41
42
41
40
39
37
34
33
33
32
31
32
32
32
33
33
35
35
36
35
37
37
36
36
34
34
34
33
34
34
35
35
37
37
39
40
46
51
53
53
51
47
44
41
38
37
35
33
33
32
31
31
30
30
29
29
30
31
33
33
36
36
38
37
36
34
34
32
32
32
31
31
32
31
32
32
33
34
34
34
35
36
35
36
37
37
38
37
38
39
39
39
39
39
40
39
38
38
37
36
37
36
36
36
35
35
37
37
37
39
41
46
50
59
63
65
64
55
48
39
34
32
31
30
29
29
29
29
29
29
30
30
31
31
31
33
33
35
34
36
38
42
45
48
48
48
45
42
39
37
35
35
35
34
33
34
34
35
36
38
40
42
42
42
40
38
34
33
31
31
32
34
35
36
37
40
39
38
36
34
33
32
32
32
34
33
34
34
35
35
35
36
36
35
34
34
33
34
33
33
34
34
36
37
38
39
39
38
38
38
37
38
38
37
37
38
39
39
41
40
40
40
43
44
46
47
48
48
50
51
52
52
53
53
55
58
62
63
64
66
66
67
67
68
70
72
73
76
79
82
83
85
87
88
89
89
89
88
89
90
90
89
91
92
93
94
95
97
97
98
99
98
99
100
98
100
98
98
97
95
95
94
92
93
91
92
93
94
94
94
94
93
94
95
96
98
101
107
106
104
99
97
94
93
92
92
92
91
90
91
91
90
90
91
92
94
96
101
107
116
119
117
113
104
99
96
95
94
95
94
94
94
93
93
94
95
95
95
95
98
101
105
107
106
104
101
97
95
94
94
95
94
95
96
97
96
96
96
96
95
93
93
92
